  2.550000      3366    0.8932 7.033e+06 1.095e+08
  2.566667      3333    0.8995 6.807e+06 1.072e+08
  2.583333      3385    0.8288 6.343e+06  1.05e+08
  2.600000      3364     0.836  6.59e+06 1.089e+08
  2.616667      3338    0.7938 6.493e+06 1.084e+08
  2.633333      3325    0.7405 6.393e+06 1.119e+08
  2.650000      3342     1.229 5.654e+06 1.047e+08
  2.666667      3322     1.126 6.039e+06 1.094e+08
  2.683333      3336    0.8934 5.733e+06 1.081e+08
  2.700000      3313    0.7659 5.986e+06 1.133e+08
  2.716667      3364    0.7808 5.868e+06 1.098e+08
  2.733333      3355    0.7325 5.471e+06 1.091e+08
  2.750000      3309    0.7508 5.169e+06 1.095e+08
  2.766667      3296     0.787  5.01e+06 1.102e+08
  2.783333      3349    0.8121 5.084e+06 1.063e+08
  2.800000      3309    0.7604 5.274e+06 1.099e+08
  2.816667      3330    0.7625 5.062e+06 1.079e+08
  2.833333      3336     0.748 5.091e+06 1.113e+08
  2.850000      3301    0.7933 4.931e+06 1.088e+08
  2.866667      3289    0.7607  5.03e+06 1.162e+08
  2.883333      3269    0.7757 4.936e+06 1.125e+08
  2.900000      3277    0.7816 4.838e+06 1.122e+08
  2.916667      3252    0.7748 4.723e+06 1.155e+08
  2.933333      3295     0.782 4.466e+06 1.097e+08
  2.950000      3266    0.8078 4.279e+06 1.092e+08
  2.966667      3271    0.7622 4.256e+06 1.096e+08
  2.983333      3252    0.8003 4.182e+06 1.124e+08
  3.000000      3284    0.7733 3.766e+06 1.041e+08
  3.016667      3290    0.7708 3.882e+06 1.068e+08
  3.033333      3279    0.7981 3.818e+06 1.046e+08
  3.050000      3297    0.7713 3.919e+06 1.089e+08
  3.066667      3292    0.7753 4.003e+06 1.122e+08
  3.083333      3233    0.7358 3.716e+06 1.099e+08
  3.100000      3233    0.7059 3.738e+06  1.09e+08
  3.116667      3223    0.7095 3.679e+06  1.08e+08
  3.133333      3223    0.8085 3.577e+06  1.05e+08
  3.150000      3232    0.8238  3.66e+06 1.116e+08
  3.166667      3218    0.7735 3.452e+06 1.079e+08
  3.183333      3232    0.7369 3.458e+06   1.1e+08
  3.200000      3193    0.7819 3.349e+06 1.084e+08
  3.216667      3204    0.7518 3.269e+06 1.105e+08
  3.233333      3188     0.746 2.997e+06 1.034e+08
  3.250000      3201    0.7203 3.051e+06 1.049e+08
  3.266667      3192    0.7486 3.133e+06 1.089e+08
  3.283333      3204    0.8218 3.251e+06 1.154e+08
  3.300000      3181    0.8513 2.926e+06 1.146e+08
  3.316667      3196    0.7286 3.026e+06 1.149e+08
  3.333333      3156    0.7993 2.947e+06 1.141e+08
  3.350000      3210    0.7915 2.706e+06 1.141e+08
  3.366667      3198    0.7473 2.727e+06 1.118e+08
  3.383333      3186    0.6811  2.59e+06 1.134e+08
  3.400000      3194    0.6587 2.872e+06 1.188e+08
  3.416667      3134    0.6895 2.598e+06 1.105e+08
  3.433333      3178    0.7352  2.76e+06 1.191e+08
  3.450000      3133    0.6663 2.587e+06 1.136e+08
  3.466667      3122    0.6844 2.519e+06 1.081e+08
  3.483333      3111    0.7668 2.249e+06 1.019e+08
  3.500000      3140    0.7379 2.393e+06 1.062e+08
  3.516667      3120    0.7226 2.222e+06 9.977e+07
  3.533333      3116    0.7164 2.204e+06 1.011e+08
  3.550000      3120    0.6841  1.97e+06 9.797e+07
  3.566667      3123    0.7137 2.299e+06 1.071e+08
  3.583333      3097    0.7268 2.125e+06 1.028e+08
  3.600000      3106    0.6916 2.006e+06  1.02e+08
  3.616667      3104    0.7739 2.136e+06 1.026e+08
  3.633333      3114    0.6552 1.932e+06 1.043e+08
  3.650000      3089    0.6548 1.782e+06 1.019e+08
  3.666667      3088    0.6781 2.124e+06 1.084e+08
  3.683333      3104    0.7997 1.929e+06 1.031e+08
  3.700000      3068     0.689       NaN       NaN
  3.716667      3080    0.6898       NaN       NaN
  3.733333      3100    0.6837       NaN       NaN
  3.750000      3080    0.6873       NaN       NaN
  3.766667      3079    0.7057       NaN       NaN
  3.783333      3058    0.7429       NaN       NaN
  3.800000      3062     0.748       NaN       NaN
  3.816667      3055    0.7731       NaN       NaN
  3.833333      3079    0.7116       NaN       NaN
  3.850000      3047    0.7998       NaN       NaN
  3.866667      3070    0.6993 1.021e+06       NaN
  3.883333      3069    0.6913 1.477e+06  1.08e+08
  3.900000      2997    0.7119  1.58e+06 1.139e+08
  3.916667      3045    0.7082 1.477e+06 1.154e+08
  3.933333      3038    0.7243 1.597e+06 1.164e+08
  3.950000      3030    0.6765 1.341e+06 1.091e+08
  3.966667      3043    0.6851 1.377e+06 1.087e+08
