 16.875833  17.352222
 17.353056  17.658889
 17.660000  17.979167
 17.980278  18.512500
 18.513333  19.683056
 19.684444  21.728056
 21.729167  23.674722
 37.860833  41.137222
 41.138333  44.046111
 55.721389  57.781667
 58.550000  58.796667
 58.797500  61.375000
 61.380833  61.935833
 62.127500  63.491111
 64.157500  67.780000
